DateTime,Junction,Vehicles,Hour,Day,DayOfWeek,Month,Year,Is_Weekend,Is_Peak_Hour
2016-09-04 11:00:00,3,12,11,4,6,9,2016,1,0
2016-09-04 12:00:00,3,13,12,4,6,9,2016,1,0
2016-09-04 13:00:00,3,11,13,4,6,9,2016,1,0
2016-09-04 14:00:00,3,15,14,4,6,9,2016,1,0
2016-09-04 15:00:00,3,9,15,4,6,9,2016,1,0
2016-09-04 16:00:00,3,13,16,4,6,9,2016,1,0
2016-09-04 17:00:00,3,16,17,4,6,9,2016,1,1
2016-09-04 18:00:00,3,16,18,4,6,9,2016,1,1
2016-09-04 19:00:00,3,13,19,4,6,9,2016,1,1
2016-09-04 20:00:00,3,15,20,4,6,9,2016,1,0
2016-09-04 21:00:00,3,17,21,4,6,9,2016,1,0
2016-09-04 22:00:00,3,17,22,4,6,9,2016,1,0
2016-09-04 23:00:00,3,19,23,4,6,9,2016,1,0
2016-09-05 00:00:00,3,16,0,5,0,9,2016,0,0
2016-09-05 01:00:00,3,12,1,5,0,9,2016,0,0
2016-09-05 02:00:00,3,7,2,5,0,9,2016,0,0
2016-09-05 03:00:00,3,5,3,5,0,9,2016,0,0
2016-09-05 04:00:00,3,9,4,5,0,9,2016,0,0
2016-09-05 05:00:00,3,4,5,5,0,9,2016,0,0
2016-09-05 06:00:00,3,6,6,5,0,9,2016,0,0
2016-09-05 07:00:00,3,11,7,5,0,9,2016,0,0
2016-09-05 08:00:00,3,9,8,5,0,9,2016,0,1
2016-09-05 09:00:00,3,9,9,5,0,9,2016,0,1
2016-09-05 10:00:00,3,15,10,5,0,9,2016,0,1
2016-09-05 11:00:00,3,13,11,5,0,9,2016,0,0
2016-09-05 12:00:00,3,17,12,5,0,9,2016,0,0
2016-09-05 13:00:00,3,15,13,5,0,9,2016,0,0
2016-09-05 14:00:00,3,15,14,5,0,9,2016,0,0
2016-09-05 15:00:00,3,16,15,5,0,9,2016,0,0
2016-09-05 16:00:00,3,16,16,5,0,9,2016,0,0
2016-09-05 17:00:00,3,12,17,5,0,9,2016,0,1
2016-09-05 18:00:00,3,16,18,5,0,9,2016,0,1
2016-09-05 19:00:00,3,17,19,5,0,9,2016,0,1
2016-09-05 20:00:00,3,14,20,5,0,9,2016,0,0
2016-09-05 21:00:00,3,12,21,5,0,9,2016,0,0
2016-09-05 22:00:00,3,13,22,5,0,9,2016,0,0
2016-09-05 23:00:00,3,19,23,5,0,9,2016,0,0
2016-09-06 00:00:00,3,11,0,6,1,9,2016,0,0
2016-09-06 01:00:00,3,10,1,6,1,9,2016,0,0
2016-09-06 02:00:00,3,8,2,6,1,9,2016,0,0
2016-09-06 03:00:00,3,3,3,6,1,9,2016,0,0
2016-09-06 04:00:00,3,5,4,6,1,9,2016,0,0
2016-09-06 05:00:00,3,5,5,6,1,9,2016,0,0
2016-09-06 06:00:00,3,6,6,6,1,9,2016,0,0
2016-09-06 07:00:00,3,6,7,6,1,9,2016,0,0
2016-09-06 08:00:00,3,8,8,6,1,9,2016,0,1
2016-09-06 09:00:00,3,12,9,6,1,9,2016,0,1
2016-09-06 10:00:00,3,11,10,6,1,9,2016,0,1
2016-09-06 11:00:00,3,22,11,6,1,9,2016,0,0
2016-09-06 12:00:00,3,22,12,6,1,9,2016,0,0
2016-09-06 13:00:00,3,18,13,6,1,9,2016,0,0
2016-09-06 14:00:00,3,23,14,6,1,9,2016,0,0
2016-09-06 15:00:00,3,22,15,6,1,9,2016,0,0
2016-09-06 16:00:00,3,17,16,6,1,9,2016,0,0
2016-09-06 17:00:00,3,23,17,6,1,9,2016,0,1
2016-09-06 18:00:00,3,20,18,6,1,9,2016,0,1
2016-09-06 19:00:00,3,16,19,6,1,9,2016,0,1
2016-09-06 20:00:00,3,21,20,6,1,9,2016,0,0
2016-09-06 21:00:00,3,25,21,6,1,9,2016,0,0
2016-09-06 22:00:00,3,26,22,6,1,9,2016,0,0
2016-09-06 23:00:00,3,20,23,6,1,9,2016,0,0
2016-09-07 00:00:00,3,19,0,7,2,9,2016,0,0
2016-09-07 01:00:00,3,14,1,7,2,9,2016,0,0
2016-09-07 02:00:00,3,9,2,7,2,9,2016,0,0
2016-09-07 03:00:00,3,9,3,7,2,9,2016,0,0
2016-09-07 04:00:00,3,8,4,7,2,9,2016,0,0
2016-09-07 05:00:00,3,6,5,7,2,9,2016,0,0
2016-09-07 06:00:00,3,6,6,7,2,9,2016,0,0
2016-09-07 07:00:00,3,7,7,7,2,9,2016,0,0
2016-09-07 08:00:00,3,10,8,7,2,9,2016,0,1
2016-09-07 09:00:00,3,8,9,7,2,9,2016,0,1
2016-09-07 10:00:00,3,15,10,7,2,9,2016,0,1
2016-09-07 11:00:00,3,18,11,7,2,9,2016,0,0
2016-09-07 12:00:00,3,23,12,7,2,9,2016,0,0
2016-09-07 13:00:00,3,22,13,7,2,9,2016,0,0
2016-09-07 14:00:00,3,25,14,7,2,9,2016,0,0
2016-09-07 15:00:00,3,23,15,7,2,9,2016,0,0
2016-09-07 16:00:00,3,24,16,7,2,9,2016,0,0
2016-09-07 17:00:00,3,19,17,7,2,9,2016,0,1
2016-09-07 18:00:00,3,26,18,7,2,9,2016,0,1
2016-09-07 19:00:00,3,22,19,7,2,9,2016,0,1
2016-09-07 20:00:00,3,23,20,7,2,9,2016,0,0
2016-09-07 21:00:00,3,23,21,7,2,9,2016,0,0
2016-09-07 22:00:00,3,25,22,7,2,9,2016,0,0
2016-09-07 23:00:00,3,21,23,7,2,9,2016,0,0
2016-09-08 00:00:00,3,22,0,8,3,9,2016,0,0
2016-09-08 01:00:00,3,11,1,8,3,9,2016,0,0
2016-09-08 02:00:00,3,9,2,8,3,9,2016,0,0
2016-09-08 03:00:00,3,6,3,8,3,9,2016,0,0
2016-09-08 04:00:00,3,6,4,8,3,9,2016,0,0
2016-09-08 05:00:00,3,5,5,8,3,9,2016,0,0
2016-09-08 06:00:00,3,5,6,8,3,9,2016,0,0
2016-09-08 07:00:00,3,11,7,8,3,9,2016,0,0
2016-09-08 08:00:00,3,10,8,8,3,9,2016,0,1
2016-09-08 09:00:00,3,13,9,8,3,9,2016,0,1
2016-09-08 10:00:00,3,14,10,8,3,9,2016,0,1
2016-09-08 11:00:00,3,16,11,8,3,9,2016,0,0
2016-09-08 12:00:00,3,18,12,8,3,9,2016,0,0
2016-09-08 13:00:00,3,17,13,8,3,9,2016,0,0
2016-09-08 14:00:00,3,18,14,8,3,9,2016,0,0
2016-09-08 15:00:00,3,19,15,8,3,9,2016,0,0
2016-09-08 16:00:00,3,19,16,8,3,9,2016,0,0
2016-09-08 17:00:00,3,18,17,8,3,9,2016,0,1
2016-09-08 18:00:00,3,13,18,8,3,9,2016,0,1
2016-09-08 19:00:00,3,15,19,8,3,9,2016,0,1
2016-09-08 20:00:00,3,15,20,8,3,9,2016,0,0
2016-09-08 21:00:00,3,16,21,8,3,9,2016,0,0
2016-09-08 22:00:00,3,11,22,8,3,9,2016,0,0
2016-09-08 23:00:00,3,16,23,8,3,9,2016,0,0
2016-09-09 00:00:00,3,14,0,9,4,9,2016,0,0
2016-09-09 01:00:00,3,9,1,9,4,9,2016,0,0
2016-09-09 02:00:00,3,4,2,9,4,9,2016,0,0
2016-09-09 03:00:00,3,8,3,9,4,9,2016,0,0
2016-09-09 04:00:00,3,3,4,9,4,9,2016,0,0
2016-09-09 05:00:00,3,5,5,9,4,9,2016,0,0
2016-09-09 06:00:00,3,8,6,9,4,9,2016,0,0
2016-09-09 07:00:00,3,9,7,9,4,9,2016,0,0
2016-09-09 08:00:00,3,7,8,9,4,9,2016,0,1
2016-09-09 09:00:00,3,8,9,9,4,9,2016,0,1
2016-09-09 10:00:00,3,18,10,9,4,9,2016,0,1
2016-09-09 11:00:00,3,24,11,9,4,9,2016,0,0
2016-09-09 12:00:00,3,24,12,9,4,9,2016,0,0
2016-09-09 13:00:00,3,22,13,9,4,9,2016,0,0
2016-09-09 14:00:00,3,23,14,9,4,9,2016,0,0
2016-09-09 15:00:00,3,22,15,9,4,9,2016,0,0
2016-09-09 16:00:00,3,69,16,9,4,9,2016,0,0
2016-09-09 17:00:00,3,49,17,9,4,9,2016,0,1
2016-09-09 18:00:00,3,40,18,9,4,9,2016,0,1
2016-09-09 19:00:00,3,40,19,9,4,9,2016,0,1
2016-09-09 20:00:00,3,32,20,9,4,9,2016,0,0
2016-09-09 21:00:00,3,34,21,9,4,9,2016,0,0
2016-09-09 22:00:00,3,24,22,9,4,9,2016,0,0
2016-09-09 23:00:00,3,24,23,9,4,9,2016,0,0
2016-09-10 00:00:00,3,20,0,10,5,9,2016,1,0
2016-09-10 01:00:00,3,11,1,10,5,9,2016,1,0
2016-09-10 02:00:00,3,10,2,10,5,9,2016,1,0
2016-09-10 03:00:00,3,7,3,10,5,9,2016,1,0
2016-09-10 04:00:00,3,8,4,10,5,9,2016,1,0
2016-09-10 05:00:00,3,6,5,10,5,9,2016,1,0
2016-09-10 06:00:00,3,6,6,10,5,9,2016,1,0
2016-09-10 07:00:00,3,10,7,10,5,9,2016,1,0
2016-09-10 08:00:00,3,11,8,10,5,9,2016,1,1
2016-09-10 09:00:00,3,12,9,10,5,9,2016,1,1
2016-09-10 10:00:00,3,20,10,10,5,9,2016,1,1
2016-09-10 11:00:00,3,24,11,10,5,9,2016,1,0
2016-09-10 12:00:00,3,30,12,10,5,9,2016,1,0
2016-09-10 13:00:00,3,24,13,10,5,9,2016,1,0
2016-09-10 14:00:00,3,31,14,10,5,9,2016,1,0
2016-09-10 15:00:00,3,25,15,10,5,9,2016,1,0
2016-09-10 16:00:00,3,21,16,10,5,9,2016,1,0
2016-09-10 17:00:00,3,18,17,10,5,9,2016,1,1
2016-09-10 18:00:00,3,20,18,10,5,9,2016,1,1
2016-09-10 19:00:00,3,22,19,10,5,9,2016,1,1
2016-09-10 20:00:00,3,22,20,10,5,9,2016,1,0
2016-09-10 21:00:00,3,23,21,10,5,9,2016,1,0
2016-09-10 22:00:00,3,24,22,10,5,9,2016,1,0
2016-09-10 23:00:00,3,19,23,10,5,9,2016,1,0
2016-09-11 00:00:00,3,15,0,11,6,9,2016,1,0
2016-09-11 01:00:00,3,10,1,11,6,9,2016,1,0
2016-09-11 02:00:00,3,11,2,11,6,9,2016,1,0
2016-09-11 03:00:00,3,4,3,11,6,9,2016,1,0
2016-09-11 04:00:00,3,6,4,11,6,9,2016,1,0
2016-09-11 05:00:00,3,3,5,11,6,9,2016,1,0
2016-09-11 06:00:00,3,3,6,11,6,9,2016,1,0
2016-09-11 07:00:00,3,8,7,11,6,9,2016,1,0
2016-09-11 08:00:00,3,10,8,11,6,9,2016,1,1
2016-09-11 09:00:00,3,16,9,11,6,9,2016,1,1
2016-09-11 10:00:00,3,12,10,11,6,9,2016,1,1
2016-09-11 11:00:00,3,16,11,11,6,9,2016,1,0
2016-09-11 12:00:00,3,23,12,11,6,9,2016,1,0
2016-09-11 13:00:00,3,20,13,11,6,9,2016,1,0
2016-09-11 14:00:00,3,32,14,11,6,9,2016,1,0
2016-09-11 15:00:00,3,25,15,11,6,9,2016,1,0
2016-09-11 16:00:00,3,17,16,11,6,9,2016,1,0
2016-09-11 17:00:00,3,17,17,11,6,9,2016,1,1
2016-09-11 18:00:00,3,25,18,11,6,9,2016,1,1
2016-09-11 19:00:00,3,38,19,11,6,9,2016,1,1
2016-09-11 20:00:00,3,77,20,11,6,9,2016,1,0
2016-09-11 21:00:00,3,62,21,11,6,9,2016,1,0
2016-09-11 22:00:00,3,42,22,11,6,9,2016,1,0
2016-09-11 23:00:00,3,31,23,11,6,9,2016,1,0
2016-09-12 00:00:00,3,20,0,12,0,9,2016,0,0
2016-09-12 01:00:00,3,9,1,12,0,9,2016,0,0
2016-09-12 02:00:00,3,8,2,12,0,9,2016,0,0
2016-09-12 03:00:00,3,10,3,12,0,9,2016,0,0
2016-09-12 04:00:00,3,5,4,12,0,9,2016,0,0
2016-09-12 05:00:00,3,5,5,12,0,9,2016,0,0
2016-09-12 06:00:00,3,6,6,12,0,9,2016,0,0
2016-09-12 07:00:00,3,9,7,12,0,9,2016,0,0
2016-09-12 08:00:00,3,12,8,12,0,9,2016,0,1
2016-09-12 09:00:00,3,16,9,12,0,9,2016,0,1
2016-09-12 10:00:00,3,22,10,12,0,9,2016,0,1
2016-09-12 11:00:00,3,26,11,12,0,9,2016,0,0
2016-09-12 12:00:00,3,23,12,12,0,9,2016,0,0
2016-09-12 13:00:00,3,35,13,12,0,9,2016,0,0
2016-09-12 14:00:00,3,26,14,12,0,9,2016,0,0
2016-09-12 15:00:00,3,28,15,12,0,9,2016,0,0
2016-09-12 16:00:00,3,25,16,12,0,9,2016,0,0
2016-09-12 17:00:00,3,19,17,12,0,9,2016,0,1
2016-09-12 18:00:00,3,21,18,12,0,9,2016,0,1
2016-09-12 19:00:00,3,32,19,12,0,9,2016,0,1
2016-09-12 20:00:00,3,22,20,12,0,9,2016,0,0
2016-09-12 21:00:00,3,27,21,12,0,9,2016,0,0
2016-09-12 22:00:00,3,25,22,12,0,9,2016,0,0
2016-09-12 23:00:00,3,22,23,12,0,9,2016,0,0
2016-09-13 00:00:00,3,21,0,13,1,9,2016,0,0
2016-09-13 01:00:00,3,12,1,13,1,9,2016,0,0
2016-09-13 02:00:00,3,7,2,13,1,9,2016,0,0
2016-09-13 03:00:00,3,9,3,13,1,9,2016,0,0
2016-09-13 04:00:00,3,5,4,13,1,9,2016,0,0
2016-09-13 05:00:00,3,6,5,13,1,9,2016,0,0
2016-09-13 06:00:00,3,7,6,13,1,9,2016,0,0
2016-09-13 07:00:00,3,9,7,13,1,9,2016,0,0
2016-09-13 08:00:00,3,11,8,13,1,9,2016,0,1
2016-09-13 09:00:00,3,14,9,13,1,9,2016,0,1
2016-09-13 10:00:00,3,14,10,13,1,9,2016,0,1
2016-09-13 11:00:00,3,22,11,13,1,9,2016,0,0
2016-09-13 12:00:00,3,21,12,13,1,9,2016,0,0
2016-09-13 13:00:00,3,19,13,13,1,9,2016,0,0
2016-09-13 14:00:00,3,16,14,13,1,9,2016,0,0
2016-09-13 15:00:00,3,18,15,13,1,9,2016,0,0
2016-09-13 16:00:00,3,19,16,13,1,9,2016,0,0
2016-09-13 17:00:00,3,20,17,13,1,9,2016,0,1
2016-09-13 18:00:00,3,20,18,13,1,9,2016,0,1
2016-09-13 19:00:00,3,17,19,13,1,9,2016,0,1
2016-09-13 20:00:00,3,16,20,13,1,9,2016,0,0
2016-09-13 21:00:00,3,13,21,13,1,9,2016,0,0
2016-09-13 22:00:00,3,16,22,13,1,9,2016,0,0
2016-09-13 23:00:00,3,12,23,13,1,9,2016,0,0
2016-09-14 00:00:00,3,9,0,14,2,9,2016,0,0
2016-09-14 01:00:00,3,9,1,14,2,9,2016,0,0
2016-09-14 02:00:00,3,8,2,14,2,9,2016,0,0
2016-09-14 03:00:00,3,4,3,14,2,9,2016,0,0
2016-09-14 04:00:00,3,2,4,14,2,9,2016,0,0
2016-09-14 05:00:00,3,2,5,14,2,9,2016,0,0
2016-09-14 06:00:00,3,5,6,14,2,9,2016,0,0
2016-09-14 07:00:00,3,7,7,14,2,9,2016,0,0
2016-09-14 08:00:00,3,11,8,14,2,9,2016,0,1
2016-09-14 09:00:00,3,9,9,14,2,9,2016,0,1
2016-09-14 10:00:00,3,15,10,14,2,9,2016,0,1
2016-09-14 11:00:00,3,11,11,14,2,9,2016,0,0
2016-09-14 12:00:00,3,19,12,14,2,9,2016,0,0
2016-09-14 13:00:00,3,16,13,14,2,9,2016,0,0
2016-09-14 14:00:00,3,19,14,14,2,9,2016,0,0
2016-09-14 15:00:00,3,21,15,14,2,9,2016,0,0
2016-09-14 16:00:00,3,17,16,14,2,9,2016,0,0
2016-09-14 17:00:00,3,17,17,14,2,9,2016,0,1
2016-09-14 18:00:00,3,13,18,14,2,9,2016,0,1
2016-09-14 19:00:00,3,13,19,14,2,9,2016,0,1
2016-09-14 20:00:00,3,18,20,14,2,9,2016,0,0
2016-09-14 21:00:00,3,15,21,14,2,9,2016,0,0
2016-09-14 22:00:00,3,14,22,14,2,9,2016,0,0
2016-09-14 23:00:00,3,15,23,14,2,9,2016,0,0
2016-09-15 00:00:00,3,14,0,15,3,9,2016,0,0
2016-09-15 01:00:00,3,10,1,15,3,9,2016,0,0
2016-09-15 02:00:00,3,9,2,15,3,9,2016,0,0
2016-09-15 03:00:00,3,8,3,15,3,9,2016,0,0
2016-09-15 04:00:00,3,5,4,15,3,9,2016,0,0
2016-09-15 05:00:00,3,6,5,15,3,9,2016,0,0
2016-09-15 06:00:00,3,4,6,15,3,9,2016,0,0
2016-09-15 07:00:00,3,8,7,15,3,9,2016,0,0
2016-09-15 08:00:00,3,7,8,15,3,9,2016,0,1
2016-09-15 09:00:00,3,7,9,15,3,9,2016,0,1
2016-09-15 10:00:00,3,16,10,15,3,9,2016,0,1
2016-09-15 11:00:00,3,13,11,15,3,9,2016,0,0
2016-09-15 12:00:00,3,18,12,15,3,9,2016,0,0
2016-09-15 13:00:00,3,13,13,15,3,9,2016,0,0
2016-09-15 14:00:00,3,11,14,15,3,9,2016,0,0
2016-09-15 15:00:00,3,14,15,15,3,9,2016,0,0
2016-09-15 16:00:00,3,15,16,15,3,9,2016,0,0
2016-09-15 17:00:00,3,13,17,15,3,9,2016,0,1
2016-09-15 18:00:00,3,14,18,15,3,9,2016,0,1
2016-09-15 19:00:00,3,13,19,15,3,9,2016,0,1
2016-09-15 20:00:00,3,13,20,15,3,9,2016,0,0
2016-09-15 21:00:00,3,10,21,15,3,9,2016,0,0
2016-09-15 22:00:00,3,14,22,15,3,9,2016,0,0
2016-09-15 23:00:00,3,13,23,15,3,9,2016,0,0
2016-09-16 00:00:00,3,12,0,16,4,9,2016,0,0
2016-09-16 01:00:00,3,12,1,16,4,9,2016,0,0
2016-09-16 02:00:00,3,4,2,16,4,9,2016,0,0
2016-09-16 03:00:00,3,7,3,16,4,9,2016,0,0
2016-09-16 04:00:00,3,5,4,16,4,9,2016,0,0
2016-09-16 05:00:00,3,7,5,16,4,9,2016,0,0
2016-09-16 06:00:00,3,4,6,16,4,9,2016,0,0
2016-09-16 07:00:00,3,8,7,16,4,9,2016,0,0
2016-09-16 08:00:00,3,5,8,16,4,9,2016,0,1
2016-09-16 09:00:00,3,7,9,16,4,9,2016,0,1
2016-09-16 10:00:00,3,11,10,16,4,9,2016,0,1
2016-09-16 11:00:00,3,17,11,16,4,9,2016,0,0
2016-09-16 12:00:00,3,13,12,16,4,9,2016,0,0
2016-09-16 13:00:00,3,15,13,16,4,9,2016,0,0
2016-09-16 14:00:00,3,13,14,16,4,9,2016,0,0
2016-09-16 15:00:00,3,16,15,16,4,9,2016,0,0
2016-09-16 16:00:00,3,21,16,16,4,9,2016,0,0
2016-09-16 17:00:00,3,22,17,16,4,9,2016,0,1
2016-09-16 18:00:00,3,15,18,16,4,9,2016,0,1
2016-09-16 19:00:00,3,17,19,16,4,9,2016,0,1
2016-09-16 20:00:00,3,14,20,16,4,9,2016,0,0
2016-09-16 21:00:00,3,16,21,16,4,9,2016,0,0
2016-09-16 22:00:00,3,13,22,16,4,9,2016,0,0
2016-09-16 23:00:00,3,12,23,16,4,9,2016,0,0
2016-09-17 00:00:00,3,14,0,17,5,9,2016,1,0
2016-09-17 01:00:00,3,6,1,17,5,9,2016,1,0
2016-09-17 02:00:00,3,8,2,17,5,9,2016,1,0
2016-09-17 03:00:00,3,6,3,17,5,9,2016,1,0
2016-09-17 04:00:00,3,4,4,17,5,9,2016,1,0
2016-09-17 05:00:00,3,7,5,17,5,9,2016,1,0
2016-09-17 06:00:00,3,4,6,17,5,9,2016,1,0
2016-09-17 07:00:00,3,9,7,17,5,9,2016,1,0
2016-09-17 08:00:00,3,12,8,17,5,9,2016,1,1
2016-09-17 09:00:00,3,10,9,17,5,9,2016,1,1
2016-09-17 10:00:00,3,11,10,17,5,9,2016,1,1
2016-09-17 11:00:00,3,17,11,17,5,9,2016,1,0
2016-09-17 12:00:00,3,17,12,17,5,9,2016,1,0
2016-09-17 13:00:00,3,13,13,17,5,9,2016,1,0
2016-09-17 14:00:00,3,14,14,17,5,9,2016,1,0
2016-09-17 15:00:00,3,14,15,17,5,9,2016,1,0
2016-09-17 16:00:00,3,16,16,17,5,9,2016,1,0
2016-09-17 17:00:00,3,14,17,17,5,9,2016,1,1
2016-09-17 18:00:00,3,12,18,17,5,9,2016,1,1
2016-09-17 19:00:00,3,16,19,17,5,9,2016,1,1
2016-09-17 20:00:00,3,16,20,17,5,9,2016,1,0
2016-09-17 21:00:00,3,15,21,17,5,9,2016,1,0
2016-09-17 22:00:00,3,10,22,17,5,9,2016,1,0
2016-09-17 23:00:00,3,16,23,17,5,9,2016,1,0
2016-09-18 00:00:00,3,12,0,18,6,9,2016,1,0
2016-09-18 01:00:00,3,6,1,18,6,9,2016,1,0
2016-09-18 02:00:00,3,9,2,18,6,9,2016,1,0
2016-09-18 03:00:00,3,9,3,18,6,9,2016,1,0
2016-09-18 04:00:00,3,6,4,18,6,9,2016,1,0
2016-09-18 05:00:00,3,6,5,18,6,9,2016,1,0
2016-09-18 06:00:00,3,8,6,18,6,9,2016,1,0
2016-09-18 07:00:00,3,5,7,18,6,9,2016,1,0
2016-09-18 08:00:00,3,9,8,18,6,9,2016,1,1
2016-09-18 09:00:00,3,9,9,18,6,9,2016,1,1
2016-09-18 10:00:00,3,10,10,18,6,9,2016,1,1
2016-09-18 11:00:00,3,11,11,18,6,9,2016,1,0
2016-09-18 12:00:00,3,13,12,18,6,9,2016,1,0
2016-09-18 13:00:00,3,15,13,18,6,9,2016,1,0
2016-09-18 14:00:00,3,23,14,18,6,9,2016,1,0
2016-09-18 15:00:00,3,15,15,18,6,9,2016,1,0
2016-09-18 16:00:00,3,18,16,18,6,9,2016,1,0
2016-09-18 17:00:00,3,11,17,18,6,9,2016,1,1
2016-09-18 18:00:00,3,17,18,18,6,9,2016,1,1
2016-09-18 19:00:00,3,19,19,18,6,9,2016,1,1
2016-09-18 20:00:00,3,19,20,18,6,9,2016,1,0
2016-09-18 21:00:00,3,14,21,18,6,9,2016,1,0
2016-09-18 22:00:00,3,17,22,18,6,9,2016,1,0
2016-09-18 23:00:00,3,19,23,18,6,9,2016,1,0
2016-09-19 00:00:00,3,13,0,19,0,9,2016,0,0
2016-09-19 01:00:00,3,12,1,19,0,9,2016,0,0
2016-09-19 02:00:00,3,8,2,19,0,9,2016,0,0
2016-09-19 03:00:00,3,7,3,19,0,9,2016,0,0
2016-09-19 04:00:00,3,7,4,19,0,9,2016,0,0
2016-09-19 05:00:00,3,6,5,19,0,9,2016,0,0
2016-09-19 06:00:00,3,9,6,19,0,9,2016,0,0
2016-09-19 07:00:00,3,8,7,19,0,9,2016,0,0
2016-09-19 08:00:00,3,5,8,19,0,9,2016,0,1
2016-09-19 09:00:00,3,10,9,19,0,9,2016,0,1
2016-09-19 10:00:00,3,21,10,19,0,9,2016,0,1
2016-09-19 11:00:00,3,17,11,19,0,9,2016,0,0
2016-09-19 12:00:00,3,15,12,19,0,9,2016,0,0
2016-09-19 13:00:00,3,17,13,19,0,9,2016,0,0
2016-09-19 14:00:00,3,16,14,19,0,9,2016,0,0
2016-09-19 15:00:00,3,19,15,19,0,9,2016,0,0
2016-09-19 16:00:00,3,15,16,19,0,9,2016,0,0
2016-09-19 17:00:00,3,19,17,19,0,9,2016,0,1
2016-09-19 18:00:00,3,14,18,19,0,9,2016,0,1
2016-09-19 19:00:00,3,14,19,19,0,9,2016,0,1
2016-09-19 20:00:00,3,19,20,19,0,9,2016,0,0
2016-09-19 21:00:00,3,19,21,19,0,9,2016,0,0
2016-09-19 22:00:00,3,16,22,19,0,9,2016,0,0
2016-09-19 23:00:00,3,14,23,19,0,9,2016,0,0
2016-09-20 00:00:00,3,15,0,20,1,9,2016,0,0
2016-09-20 01:00:00,3,7,1,20,1,9,2016,0,0
2016-09-20 02:00:00,3,10,2,20,1,9,2016,0,0
2016-09-20 03:00:00,3,10,3,20,1,9,2016,0,0
2016-09-20 04:00:00,3,8,4,20,1,9,2016,0,0
2016-09-20 05:00:00,3,6,5,20,1,9,2016,0,0
2016-09-20 06:00:00,3,8,6,20,1,9,2016,0,0
2016-09-20 07:00:00,3,6,7,20,1,9,2016,0,0
2016-09-20 08:00:00,3,12,8,20,1,9,2016,0,1
2016-09-20 09:00:00,3,11,9,20,1,9,2016,0,1
2016-09-20 10:00:00,3,17,10,20,1,9,2016,0,1
2016-09-20 11:00:00,3,16,11,20,1,9,2016,0,0
2016-09-20 12:00:00,3,23,12,20,1,9,2016,0,0
2016-09-20 13:00:00,3,19,13,20,1,9,2016,0,0
2016-09-20 14:00:00,3,18,14,20,1,9,2016,0,0
2016-09-20 15:00:00,3,21,15,20,1,9,2016,0,0
2016-09-20 16:00:00,3,18,16,20,1,9,2016,0,0
2016-09-20 17:00:00,3,14,17,20,1,9,2016,0,1
2016-09-20 18:00:00,3,15,18,20,1,9,2016,0,1
2016-09-20 19:00:00,3,15,19,20,1,9,2016,0,1
2016-09-20 20:00:00,3,21,20,20,1,9,2016,0,0
2016-09-20 21:00:00,3,19,21,20,1,9,2016,0,0
2016-09-20 22:00:00,3,18,22,20,1,9,2016,0,0
2016-09-20 23:00:00,3,15,23,20,1,9,2016,0,0
2016-09-21 00:00:00,3,10,0,21,2,9,2016,0,0
2016-09-21 01:00:00,3,9,1,21,2,9,2016,0,0
2016-09-21 02:00:00,3,11,2,21,2,9,2016,0,0
2016-09-21 03:00:00,3,4,3,21,2,9,2016,0,0
2016-09-21 04:00:00,3,7,4,21,2,9,2016,0,0
2016-09-21 05:00:00,3,7,5,21,2,9,2016,0,0
2016-09-21 06:00:00,3,6,6,21,2,9,2016,0,0
2016-09-21 07:00:00,3,8,7,21,2,9,2016,0,0
2016-09-21 08:00:00,3,10,8,21,2,9,2016,0,1
2016-09-21 09:00:00,3,13,9,21,2,9,2016,0,1
2016-09-21 10:00:00,3,12,10,21,2,9,2016,0,1
2016-09-21 11:00:00,3,17,11,21,2,9,2016,0,0
2016-09-21 12:00:00,3,19,12,21,2,9,2016,0,0
2016-09-21 13:00:00,3,17,13,21,2,9,2016,0,0
2016-09-21 14:00:00,3,18,14,21,2,9,2016,0,0
2016-09-21 15:00:00,3,19,15,21,2,9,2016,0,0
2016-09-21 16:00:00,3,18,16,21,2,9,2016,0,0
2016-09-21 17:00:00,3,19,17,21,2,9,2016,0,1
2016-09-21 18:00:00,3,22,18,21,2,9,2016,0,1
2016-09-21 19:00:00,3,15,19,21,2,9,2016,0,1
2016-09-21 20:00:00,3,15,20,21,2,9,2016,0,0
2016-09-21 21:00:00,3,15,21,21,2,9,2016,0,0
2016-09-21 22:00:00,3,18,22,21,2,9,2016,0,0
2016-09-21 23:00:00,3,14,23,21,2,9,2016,0,0
2016-09-22 00:00:00,3,11,0,22,3,9,2016,0,0
2016-09-22 01:00:00,3,8,1,22,3,9,2016,0,0
2016-09-22 02:00:00,3,10,2,22,3,9,2016,0,0
2016-09-22 03:00:00,3,7,3,22,3,9,2016,0,0
2016-09-22 04:00:00,3,7,4,22,3,9,2016,0,0
2016-09-22 05:00:00,3,6,5,22,3,9,2016,0,0
2016-09-22 06:00:00,3,7,6,22,3,9,2016,0,0
2016-09-22 07:00:00,3,7,7,22,3,9,2016,0,0
2016-09-22 08:00:00,3,9,8,22,3,9,2016,0,1
2016-09-22 09:00:00,3,10,9,22,3,9,2016,0,1
2016-09-22 10:00:00,3,15,10,22,3,9,2016,0,1
2016-09-22 11:00:00,3,19,11,22,3,9,2016,0,0
2016-09-22 12:00:00,3,15,12,22,3,9,2016,0,0
2016-09-22 13:00:00,3,18,13,22,3,9,2016,0,0
